"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"4293","31","1","428","0","1.5","65","1.9393230965411","1.04155700467705","2.01854862054377","1.7582049564635","1.17210748389962"
"4294","31","1","280","1","1.2","15","2.16580765434806","3.17320366735991","6.88897811684401","2.5210970464135","3.02527667347158"
"4295","31","0","407","1","1.14","262","1.98888789088063","2.57383881697592","5.13357159386008","2.17775680352367","2.48882331902718"
"4296","31","1","400","1","1.5","279","1.87605682477382","4.90321846060422","9.18958167423994","2.65040148239654","3.97547122706279"
"4297","31","1","474","0","1.25","57","1.51899995019672","1.87904343467107","2.85259563844629","1.93794964028777","1.55033434093615"
"4298","31","1","225","1","1.11","3","1.56590488496622","3.42219244298739","5.34510769875793","2.27993426201283","2.53349326443993"
"4299","31","1","318","0","1.11","41","1.69040538425419","1.92679975801573","3.26361417389109","1.95182258475656","1.75159500693481"
"4300","31","1","299","1","1.2","268","1.85442159707329","2.81043296817945","5.19952619110292","2.17325227963526","2.6078753869969"
"4301","31","0","305","0","1.25","236","1.20714913565778","1.74885048358966","2.10212576185521","1.65650406504065","1.32525911261209"
"4302","31","1","428","0","1.14","46","1.43853176951009","1.86676646706587","2.67729273224694","1.73446464646465","1.51764327626397"
"4303","31","1","324","1","2","32","2.14338312644645","5.66185804962493","12.1398219344395","2.51480040595399","5.02993063693662"
"4304","31","0","347","0","1.2","232","1.57755950393238","1.49542689322425","2.36257790231412","1.72563919892345","1.43797766019988"
"4305","31","1","311","0","1.19","54","1.67815470559085","1.51719705391884","2.5400086082091","1.77226696435691","1.48494203196817"
"4306","31","0","584","1","2","284","2.80197150766322","3.55599159074982","9.98675183345162","2.30732233186831","4.61453658991041"
"4307","31","1","335","0","2","67","1.29763449564876","1.0674657468252","1.38233539802707","1.71852387843705","1.16381236038719"
"4308","31","0","322","1","1.5","28","1.7466512479522","4.24832175244376","7.41736416512981","2.28640104293979","3.42961225139408"
"4309","31","1","254","1","1.2","17","1.83513093602936","2.82404235440673","5.18127206002665","2.17357249157985","2.6084607712766"
"4310","31","0","989","1","1.25","22","1.75894851568486","4.08707289760468","7.20917209466828","2.52689089977804","3.15867624223602"
"4311","31","1","351","1","1.14","8","2.13110225344331","2.52151107076209","5.35695329087049","2.24259158435094","2.56298409629464"
"4312","31","0","278","1","1.2","265","2.21381972062771","3.90351629502573","8.63184915523196","2.83336363636364","3.40008102320736"
"4313","31","1","276","0","1.5","64","1.5323141479744","1.27751780685771","1.95533753111729","1.72138718616173","1.14765916086182"
"4314","31","1","307","0","1.2","51","1.29039758195768","2.23099776346096","2.86588536613761","1.88704496788009","1.57249523719367"
"4315","31","1","353","0","1.2","229","1.37215233716958","1.83503448275862","2.51791530944625","1.76983510316844","1.47483282953192"
"4316","31","1","298","0","2","72","1.37241671146082","1.08245173506771","1.48900710889318","1.74824696425517","1.14401868350489"
"4317","31","0","472","1","1.25","274","2.07577841690634","2.73546511627907","5.68229734641948","2.21429117894576","2.76778570186119"
"4318","31","0","355","0","1.5","242","1.15135160503097","2.29284550997993","2.63988624244579","2.02028960374577","1.34680772769089"
"4319","31","1","481","1","1.14","12","1.78122713826776","3.18903641650231","5.67973095330488","2.32581800423246","2.65807979865275"
"4320","31","0","1693","0","1.11","42","1.79191144781908","1.69392435454106","3.03558002966696","1.87121338912134","1.6840913631218"
"4321","31","1","630","1","1.5","26","2.13653474412453","3.9225982308167","8.37725647510247","2.46201754385965","3.69296922991009"
"4322","31","0","390","0","1.11","38","1.29399585921325","1.99840652020585","2.57423861953512","1.70446153846154","1.54212091179386"
"4323","31","0","432","0","2","250","1.25108047859515","1.20133770491803","1.49998508397721","1.7364406069243","1.15173534125085"
"4324","31","1","441","0","1.14","48","1.73897434171407","1.72363649887498","3.00607097406797","1.88288747346072","1.64756369534365"
"4325","31","0","768","1","2","35","2.68251630549127","4.42710859606575","11.8448818897638","2.54393623078383","5.08759293680297"
"4326","31","1","449","0","1.25","238","1.59473736668992","1.55003162555345","2.47151396282806","1.7776565385261","1.42213740458015"
"4327","31","1","351","1","1.25","20","2.06629114891449","2.99124501094374","6.16208090379009","2.28956494325347","2.86213817543199"
"4328","31","1","458","1","1.11","254","1.7025033104231","4.65880128257831","7.91694748302141","2.78454159749124","3.07770755751966"
"4329","31","1","579","1","1.2","14","2.10147580914779","3.37584881256063","7.09546416518904","2.48116625937474","2.9774678111588"
"4330","31","0","358","1","1.5","29","1.88121472722386","3.51339435673497","6.62170875873186","2.16726110863427","3.25091159948753"
"4331","31","1","353","0","1.2","233","1.41806257201099","1.78563732884092","2.53239002582521","1.82655030628514","1.52222304667211"
"4332","31","1","378","1","1.25","273","2.06658685365715","2.58240157744964","5.33914543015903","2.12841328413284","2.66053537239978"
"4333","31","0","357","1","1.2","269","1.94820077928031","3.5255087935691","6.88050041972434","2.49073996480349","2.98879701253668"
"4334","31","0","400","0","1.5","62","2.18067277793482","1.05917758332912","2.06098736862405","1.7670619649729","1.17802146523565"
"4335","31","1","404","0","1.2","231","1.84828843427183","1.23318420043462","2.27907955207457","1.69310429851237","1.41091186570011"
"4336","31","0","476","1","1.14","261","1.71254925188638","3.40945735204715","5.83997004969029","2.39142880510346","2.71746204546261"
"4337","31","0","424","0","1.14","44","1.32150273739853","1.80338587590548","2.39137115483113","1.64329411764706","1.4379037375303"
"4338","31","0","321","0","1.5","66","1.79439900008663","1.37047672706785","2.46080834889004","1.95101189959177","1.30065220473557"
"4339","31","1","321","1","1.14","264","1.82911775927464","3.54125615763547","6.48847225741069","2.48471908230763","2.83970453853183"
"4340","31","1","382","0","1.14","47","1.65498327284764","1.73657283705131","2.88313214661737","1.85932981799626","1.63409631635081"
"4341","31","0","376","0","2","252","1.5028231606518","1.08376579894534","1.3854747445437","1.73036162122806","1.15584952459694"
"4342","31","1","419","1","1.14","9","2.06544472012575","2.7905325443787","5.76933588412134","2.40763802407638","2.73591024840244"
"4343","31","1","444","1","2","288","2.07439995544913","4.03223869123406","8.38662207357859","2.07446883602739","4.14899327183533"
"4344","31","0","420","1","1.5","278","2.57908078915463","2.58492945061543","6.64615180993978","2.14425373134328","3.21638121481341"
"4345","31","1","440","0","1.2","52","1.56916295338029","1.35182534618635","2.12488639180369","1.58450447826404","1.32040485204358"
"4346","31","1","465","1","1.11","258","1.80531565164094","3.00902802646211","5.43718888492155","2.3130803062388","2.57007057467953"
"4347","31","0","424","0","1.14","225","1.19057158884068","2.70703994377416","3.21489154849308","1.92482993197279","1.69386009549278"
"4348","31","1","760","1","1.5","25","1.92296486218752","3.99049450350107","7.65221987315011","2.36610827870842","3.54903403863845"
"4349","31","1","627","1","1.25","24","2.00879277293754","2.79342334894829","5.60900004217452","2.21346153846154","2.76685285790803"
"4350","31","0","362","0","1.5","61","1.60178198245548","1.36482473804567","2.19053517276727","1.82270069112174","1.21518749328462"
"4351","31","0","421","1","1.11","256","1.90085349580805","3.0264586943963","5.76461005905111","2.3850774046189","2.64044619674969"
"4352","31","0","378","1","1.14","7","1.98852992881639","3.28851133955897","6.52682761350144","2.47055916989212","2.82359990263449"
"4353","31","0","865","1","1.2","267","2.03369371260628","2.68037248174994","5.46383727620401","2.25131782945736","2.70156564223409"
"4354","31","1","474","0","1.25","60","1.73006795955578","1.64767333174496","2.84721562968729","1.92368852459016","1.53890809471006"
"4355","31","1","621","0","1.19","234","1.90227222332443","1.26778222265587","2.41251043801716","1.71839799749687","1.43970390309556"
"4356","31","0","366","1","1.14","263","1.72401493353625","3.52473300862416","6.08968228668579","2.44764832973242","2.78511492156147"
"4357","31","1","264","0","1.14","43","1.32351372357773","1.93921106396354","2.56658363671201","1.74930612244898","1.53062119366626"
"4358","31","0","422","0","1.11","221","1.59203123823457","1.49638055842813","2.37818221606244","1.66698374950456","1.49589182894481"
"4359","31","0","334","0","1.5","246","1.39998163958505","1.40573465538424","1.97535742652899","1.75845964768537","1.17226160224689"
"4360","31","0","569","0","1.25","237","1.52802623732856","1.06703608032664","1.62395838724704","1.45331325301205","1.16270373921381"
"4361","31","1","428","1","1.25","21","1.59301130524152","3.89243284368233","6.17608360587948","2.3004016064257","2.8755145348094"
"4362","31","0","272","0","2","251","1.04323206578584","1.28340352220521","1.33890455094644","1.67492687682808","1.19401389631213"
"4363","31","1","238","1","1.11","2","2.0583085005069","3.00413036098223","6.18677211889449","2.45397225725095","2.71239436619718"
"4364","31","1","254","0","1.2","50","1.72496152008917","1.57839100598628","2.72155920644761","1.84653580572581","1.53872538931193"
"4365","31","1","317","1","1.25","275","1.89917573189323","3.26851724611791","6.21197774884602","2.29382524271845","2.86737058975019"
"4366","31","1","346","0","1.14","227","1.62033464870704","1.7372602739726","2.82103698197361","1.83752953638067","1.61487070659436"
"4367","31","0","291","1","1.11","255","1.7965787849396","3.93760134526455","7.0818163765142","2.69098789958461","2.98997168224498"
"4368","31","0","290","0","1.11","37","1.96139301236101","1.38867158341047","2.72331999157363","1.77773913043478","1.59998339261248"
"4369","31","1","490","0","1.25","239","1.99854882442048","1.38132569597825","2.75227090156337","1.88824435783558","1.51052985864025"
"4370","31","0","466","0","1.11","219","1.78168724536201","1.48324198384355","2.64663192709449","1.76141732283465","1.58534547581252"
"4371","31","1","600","1","1.25","19","2.61220077915644","3.64607950336849","9.52184273232724","2.90675093890263","3.6335803669056"
"4372","31","0","359","0","1.25","58","1.75283806834892","1.37523801806912","2.40539510056239","1.79972482586637","1.43985609260128"
"4373","32","1","23399","0","1.5","61","1.60178198245548","1.36482473804567","2.19053517276727","1.82270069112174","1.21518749328462"
"4374","32","1","5770","0","1.5","66","1.79439900008663","1.37047672706785","2.46080834889004","1.95101189959177","1.30065220473557"
"4375","32","1","7196","0","2","72","1.37241671146082","1.08245173506771","1.48900710889318","1.74824696425517","1.14401868350489"
"4376","32","1","1643","1","1.2","267","2.03369371260628","2.68037248174994","5.46383727620401","2.25131782945736","2.70156564223409"
"4377","32","0","1475","1","1.25","272","1.76330959647338","3.09060252390863","5.44311034877073","2.17789681420919","2.72246683680624"
"4378","32","0","689","0","1.14","225","1.19057158884068","2.70703994377416","3.21489154849308","1.92482993197279","1.69386009549278"
"4379","32","1","878","0","1.2","52","1.56916295338029","1.35182534618635","2.12488639180369","1.58450447826404","1.32040485204358"
"4380","32","0","1684","1","1.11","1","2.11970074812968","3.07428308188414","6.52217849164982","2.50909090909091","2.78792360619896"
"4381","32","1","834","0","1.2","233","1.41806257201099","1.78563732884092","2.53239002582521","1.82655030628514","1.52222304667211"
"4382","32","1","874","0","1.5","242","1.15135160503097","2.29284550997993","2.63988624244579","2.02028960374577","1.34680772769089"
"4383","32","0","896","1","1.25","271","1.50687616578673","6.15659304324825","9.27755302578898","2.86315789473684","3.57904729993857"
"4384","32","1","662","0","1.5","63","1.203550473898","2.14693796582311","2.58029052593111","1.9999142881632","1.33336701697656"
"4385","32","1","945","1","1.14","260","1.98351928826661","3.2968099507062","6.53492270441423","2.50450599421248","2.86217354253346"
"4386","32","0","2277","1","1.11","4","1.76872478411153","3.47027611786524","6.14489042401143","2.42135447415029","2.68072866730585"
"4387","32","1","1369","0","1.2","230","1.40932260316373","1.85638426261163","2.60582578286441","1.80544840887175","1.50443358153811"
"4388","32","1","555","0","1.25","60","1.73006795955578","1.64767333174496","2.84721562968729","1.92368852459016","1.53890809471006"
"4389","32","1","803","1","1.25","276","2.09281702630801","3.95437937683954","8.28483139325573","2.68102029621503","3.35130956711532"
"4390","32","1","988","0","1.5","241","1.38812856037696","1.14384271993507","1.58777827107249","1.52133622300276","1.0142276192526"
"4391","32","1","1034","0","1.25","57","1.51899995019672","1.87904343467107","2.85259563844629","1.93794964028777","1.55033434093615"
"4392","32","0","970","1","1.25","22","1.75894851568486","4.08707289760468","7.20917209466828","2.52689089977804","3.15867624223602"
"4393","32","0","1260","1","1.11","3","1.56590488496622","3.42219244298739","5.34510769875793","2.27993426201283","2.53349326443993"
"4394","32","1","1091","0","1.25","58","1.75283806834892","1.37523801806912","2.40539510056239","1.79972482586637","1.43985609260128"
"4395","32","1","864","1","1.14","262","1.98888789088063","2.57383881697592","5.13357159386008","2.17775680352367","2.48882331902718"
